x,y,token
24.025074,30.586197,resting
-14.522001,17.598614,succession
-8.890477,39.337852,scornfully
20.51622,25.477976,brow
0.32252413,30.80191,nuts
-9.536105,20.103653,degrees
41.628937,10.512834,sunny
22.666256,-41.387966,overtook
-15.027474,-48.312355,woe
-33.31614,15.47446,firmness
-29.92229,-35.62137,sway
11.034816,8.853022,nut
46.336945,-5.3740826,bough
33.25785,10.185265,storms
16.127922,-60.742798,brethren
35.73598,-14.822075,trodden
-27.26605,-5.4914327,cherish
49.395123,15.572122,bush
19.58191,22.124897,retreating
17.784317,27.955568,withdrawing
37.28313,32.85185,strip
37.931545,17.536493,meadow
33.450512,-19.759668,reap
45.78523,30.942444,dropping
1.2706602,-4.890335,hunt
-19.378298,42.064224,exit
20.559042,46.930565,instinctively
-25.593166,43.884953,sophy
1.9932095,-27.060356,reins
32.294388,-23.83431,dung
1.2379371,-60.573536,11
21.593754,-45.910194,thence
-29.703808,31.644411,painfully
-48.259617,31.596853,lyme
26.53208,-35.599457,armed
47.477646,11.413032,noon
-15.8181925,34.000053,curricle
49.891148,10.538558,descending
-42.56418,31.304316,cobb
46.969883,6.055098,bay
44.863823,6.71012,machines
-42.10222,14.151995,improvements
44.923386,8.40908,cliffs
30.444801,17.28303,backed
44.602642,-23.011915,fragments
36.77786,-16.96286,rock
48.19442,7.274316,sands
42.950615,4.8785715,tide
37.16612,4.2064486,rocks
43.708485,0.7626775,orchards
33.016624,4.4994335,growth
-2.16115,-41.36627,generation
33.880596,26.99456,cliff
-14.467039,11.784411,exhibited
27.878521,8.280757,isle
-47.31633,29.699142,harvilles
-55.405704,27.662712,captain_benwick
-11.10947,-3.6929193,promotion
-53.748013,26.965694,fanny
-29.10508,-1.0119578,benwick
17.721981,40.991974,heavily
31.917671,42.77314,sprang
-1.9447196,22.927862,lodging
-13.517718,-9.89408,plight
1.0055072,8.818958,rare
-10.1994295,8.180957,species
10.234292,4.883021,repose
-12.011372,7.066448,reader
26.611069,21.749514,shelves
28.561493,33.30292,needles
50.87597,-18.849678,pins
-4.509493,55.174335,fishing
25.595915,-11.469774,net
26.391102,-45.088833,captains
-14.9457855,12.213445,poetry
17.568802,19.094088,struggling
4.5480266,-0.52232784,poets
45.28357,9.003641,lake
20.065218,38.539265,showed
-8.7608385,-48.295685,precepts
-11.310021,7.142692,examples
-1.5413274,3.1214893,religious
-10.437171,16.84343,noted
6.3401713,-47.59631,preach
1.1485099,-60.411617,12
44.283157,4.1122985,flowing
44.679424,14.954571,breeze
34.242912,31.38602,flat
-22.462612,-18.771782,performed
-32.808544,15.8423195,courteous
39.45709,25.376223,upwards
34.95815,32.9405,beach
38.20418,-36.04005,ascended
40.70759,15.355612,blowing
51.19781,13.715424,brightness
31.334507,9.602529,issuing
-19.63415,42.985813,waiter
-6.4280934,54.289722,smart
13.5034685,15.441897,ecstasy
4.6476917,-46.5009,publish
-46.241135,20.941633,attempting
-42.80779,29.918196,luckily
-11.060305,6.6713223,readers
37.512115,29.418749,cape
4.394174,-18.055052,renew
2.3481753,-9.489995,cling
2.6774077,-30.510132,hardness
43.065243,22.328856,pavement
20.541231,33.65452,jar
13.006327,-41.435097,reasoned
14.65144,19.173115,lifeless
22.196478,-18.47705,bruise
26.00947,26.058283,pallid
14.608867,35.518814,screamed
7.7692685,-41.39282,obeyed
16.221436,28.594557,staggering
-13.248793,34.842983,surgeon
17.696974,26.392986,corpse
-28.68425,33.898357,sobs
10.095996,25.017145,instinct
27.098616,-11.609602,treading
-11.771868,-16.721666,fervent
-4.5639124,-49.975655,prayer
39.253338,32.013107,swinging
6.8167725,10.090453,vehement
31.066765,-55.677998,stead
40.296158,5.5073404,spots
-17.790686,18.808298,shrink
1.3622727,-60.46653,13
-3.2887638,-28.460215,multiply
19.48356,-58.48723,sarah
-16.27411,-27.301777,obtain
-33.196465,-20.842957,impart
-11.31955,20.665833,adieu
36.427063,33.612507,dripping
44.366013,15.983359,misty
-1.9664307,-46.109386,record
-11.048311,20.963873,resume
3.215169,-35.365837,compelled
-45.006695,31.353718,camden
13.236667,18.589664,fainter
-11.444447,14.792448,owners
43.869965,-28.23058,heave
26.202051,38.699463,slip
-23.767603,-26.895264,lend
-2.9321828,30.01854,snug
42.967182,21.061495,blows
1.6078234,-60.68563,14
-11.98494,-20.516167,lighten
41.90823,15.019766,bathed
35.11306,35.041126,shot
-28.262667,-12.927706,boldly
3.2263825,-5.3834577,tyranny
47.885857,29.482948,silk
4.809342,9.754944,riotous
37.604984,15.722212,roaring
16.625914,20.868933,clamour
16.125208,38.19753,knees
15.334267,14.462411,noises
43.992172,22.31434,bridge
31.761076,-3.2061172,dash
-35.50766,-0.2796453,persisted
46.40011,12.503667,dim
23.933691,37.31804,smoking
10.516917,-44.50349,proclaim
46.514908,-0.39310944,rivers
37.13842,9.644051,lofty
-20.527342,-20.374516,boasting
6.1143537,-5.3380833,;)
-4.742726,-7.1129007,richer
-4.0330825,5.174282,title
49.347668,19.511938,shaped
6.4866877,-37.107533,counted
49.69182,-44.297028,eighty
23.58372,24.313698,frosty
-20.751049,2.480284,test
27.700747,-39.583393,multitude
4.1305013,22.840754,ugly
48.269,27.465563,haired
16.747917,43.748146,nose
36.77742,3.5154624,winds
48.70712,27.100336,cap
41.727077,31.498707,suspended
-7.2635984,35.990635,);
-16.510345,6.2195463,possessing
18.299997,6.0525784,diffused
14.265221,-53.019466,watchman
-5.9022546,24.883224,tale
-7.0809097,32.07396,stealing
6.4970965,-11.706973,diminished
-10.971778,34.60583,drinks
-42.435173,11.179676,conversing
34.936485,10.307734,solid
-53.150864,29.852108,dalrymple
-53.48892,29.998161,carteret
-14.855532,-1.113749,contact
-19.499754,16.270788,reduced
-0.34342033,-26.00689,ears
-10.111674,-38.71884,sinner
-22.808455,46.040504,laura
11.857395,14.237055,shakes
1.5873847,-60.951645,17
-56.894775,25.385489,mrs_smith
45.513004,27.516323,legs
51.397404,-23.877048,baths
-45.62339,10.184447,invariably
4.13389,-12.817123,transformed
-9.88057,-37.650143,gift
-8.090408,-46.20155,merciful
-18.948595,43.07193,landlady
25.69571,22.932411,thread
28.83169,38.70406,pin
17.289114,-22.697094,merchandise
-0.7530091,2.9329681,newest
-7.6567893,-11.987964,mankind
4.166294,22.894354,expensive
-26.08802,-30.27364,intend
18.176378,-51.65366,surname
-23.158306,43.6617,ladyship
-7.1421714,-15.291299,maker
-8.500397,-31.444777,subdue
13.578768,4.8873596,adverse
36.59548,-25.565607,cleansed
-12.189806,8.425583,impressions
-4.481088,-21.301128,incurable
30.722494,44.672436,slipped
1.7544278,6.6411695,sweeter
1.6294564,-61.18848,18
22.365015,-8.512698,thicker
6.586136,28.662308,envelope
-41.99989,22.402899,enquiry
18.5914,-2.8217852,dawning
35.256596,-39.84071,toward
-16.407701,-14.548295,derive
17.084085,40.438812,knot
-10.730262,2.735279,print
-28.451468,15.889147,treating
39.126133,37.6697,boat
-7.1789956,53.808304,queer
34.903538,10.913581,shapeless
15.421101,-25.349215,mightily
47.101917,-1.0930768,mountains
38.647587,22.252275,heels
11.917413,14.5282,kisses
31.406704,22.975725,chairs
8.156345,-40.521008,murmur
-5.5263977,-52.072453,hide
-16.896595,33.57436,bespoke
1.7265164,-61.24033,19
31.127207,44.399548,stepped
17.018633,41.527466,boots
36.261116,16.289759,thickest
24.671488,15.132506,outer
-16.37916,9.549528,obviously
26.40569,29.042141,blinding
12.735564,23.437492,bewildering
14.106388,19.480091,recognition
13.103438,-38.420353,wont
-12.553285,-1.8837073,imperfect
33.35748,8.37508,groups
-17.724768,-28.777863,withdraw
7.8952503,52.335857,theatre
3.9076416,2.9414306,solely
38.412205,12.578015,flag
51.61191,-2.0458915,sides
18.06828,-9.883449,pierced
33.041473,42.181934,disappeared
2.2086651,13.053249,marshal
15.311974,22.752539,glowed
5.794551,-20.512653,visions
31.195454,23.53731,benches
17.30932,28.769814,foremost
-13.09221,8.454002,scientific
3.7515707,41.121677,bill
3.8721592,4.030289,nameless
16.405033,38.369476,bowing
41.300068,5.062727,cluster
38.421467,-27.994417,sacrificed
27.626593,-28.954412,consumed
-35.826904,-41.20825,farewell
25.34452,9.743732,incalculable
1.4977536,-61.405823,21
4.1927176,-35.938614,wrought
26.6779,16.342373,sporting
23.330013,-0.5650057,perfume
29.327936,-2.3147619,mouths
-2.7830803,16.716705,official
-17.302612,-35.569317,plead
-15.019851,-4.6265264,doubting
36.28082,12.575054,surface
-20.143824,-8.311357,cruelty
26.584816,26.663551,hollow
-26.335793,-31.476995,abuse
34.712086,-33.328766,temple
-16.53719,25.313765,farthing
4.446634,-30.829157,mar
-5.23337,54.335087,grandfather
29.918253,37.846497,shelf
28.934172,-12.658131,wells
-25.927303,-7.0825987,cash
-15.3680935,-40.82874,swear
28.277632,39.950676,hammer
-0.96468234,-37.810936,nevertheless
-14.82035,-18.799728,laws
-9.269739,-48.309273,testimonies
1.6129986,-41.49975,testimony
-22.678806,-41.913174,hypocrite
10.648022,8.593144,rubbish
-12.194037,11.39667,prior
4.902559,-0.43461183,states
-24.682915,-9.587312,omitted
-12.263691,8.658995,details
48.137405,-10.240901,cunning
2.5002618,-36.66381,despised
18.177757,13.145499,heaped
-4.478332,-19.395187,anguish
35.94848,40.673176,stern
-13.239155,3.8755605,crime
-38.454716,9.915285,hinted
-11.393714,-5.305498,payment
-26.544186,31.368273,bodily
5.4058037,-12.442088,straitened
-5.907959,31.47365,shudder
1.7594315,-61.38831,22
22.886133,20.539724,springing
-11.784277,27.94344,spell
6.4335766,25.315922,harder
15.976448,39.19735,lifting
17.27548,8.145778,placid
32.16116,-20.261513,kindle
5.045746,-28.874144,destruction
-29.679722,17.444403,deception
3.7093549,-1.7795273,poems
40.636276,19.54343,hideous
-27.721594,-40.815334,hart
32.53416,-29.292725,beside
-7.259572,5.4824514,special
-28.294115,-36.272068,ambitious
5.624687,42.799362,chick
28.555464,-46.406322,fought
-30.377735,-29.270216,brave
-6.5188375,29.503244,rat
28.477913,14.8026705,china
18.808222,-10.947096,risen
-11.108746,-13.359281,won
-12.441828,-13.898983,wonted
13.182356,-13.353883,keys
23.558392,14.4667845,overlooking
29.781569,24.468102,pump
12.998793,29.677177,hotel
9.658416,-42.37852,concerning
13.477185,-38.68892,haste
-4.16807,-41.255993,heirs
23.700886,22.227985,faced
-14.921447,-20.518866,ponder
2.2108796,-38.883503,wherewith
34.29334,33.853813,sank
-24.049673,-30.77316,defy
1.9086171,-61.357903,23
20.056665,40.15946,plunged
3.7068949,-2.0476556,materials
13.329307,22.017323,thrill
18.860464,48.097095,pausing
1.3678004,17.682793,assumed
3.8249245,29.0036,painting
-1.1060704,19.149212,german
18.437296,-26.2818,prey
16.764704,8.653003,robust
30.574295,13.309566,toiling
7.653633,33.792793,faltering
19.333105,18.239836,signal
5.3881683,0.28313506,histories
10.870471,-49.18327,proverbs
47.45658,17.05366,wings
7.458624,-2.9322093,glories
35.413185,-31.511189,treasures
-12.869421,-42.622437,covet
-2.5137422,-3.3885765,loving
-28.649721,5.0057254,revolution
12.600811,-40.239796,defied
27.813025,-28.83662,devoured
3.0600162,-10.099458,pierce
-11.259788,47.611477,doctor
-21.611303,8.724074,ll
13.2811,-47.185894,prophesied
28.778866,7.877459,barrel
15.04124,13.767572,rapture
-13.430391,-17.424105,immortality
32.740208,41.069344,paced
-28.314512,7.000141,today
31.535532,-19.310963,poured
-3.7744823,-44.672653,exalt
-5.736294,-18.047857,remorse
-12.057603,-9.13461,homage
17.031126,34.929493,tearing
17.90987,-6.9786396,overwhelmed
-25.511127,35.175247,meditation
5.791004,24.382652,shorter
-6.11199,-33.339752,err
-3.4264135,20.866898,posted
34.938564,-17.58063,brook
2.0407116,-61.104313,24
-7.70679,4.3376846,ultimate
31.928442,27.177858,daylight
47.1028,25.559082,eyed
4.4010863,19.754986,balanced
29.280693,2.3466809,sounding
27.004776,-37.90352,discomfited
11.299336,-37.501774,resort
-1.4731989,-35.599285,transgressions
14.341382,4.208349,dividing
6.8034415,1.4087094,kinds
-21.162426,-7.3870516,petty
-8.538473,0.44534606,national
-55.3371,30.211082,dashwood
-45.261353,28.630405,sussex
-49.77115,32.0366,norland
-30.21292,-6.8284683,discharge
-31.35604,-32.15977,fortunes
18.905174,-11.801934,warmed
-33.550385,-44.220932,attendants
-33.127907,-2.7588236,dispute
-55.48024,27.654902,mrs_dashwood
-38.685734,-37.06945,honor
-10.912976,-39.5599,whomsoever
-6.501454,-25.222885,breach
-60.585236,24.9181,elinor
-22.119865,-13.118333,effectual
-14.294839,-24.437723,govern
-60.581314,24.801098,marianne
-9.229016,-22.748882,sorrows
-1.7761549,-2.0197763,joys
-53.39203,29.585932,margaret
5.1278725,-1.7755432,seasons
-21.452234,-30.512703,rob
-48.813297,30.351349,dashwoods
9.583076,24.08595,prodigious
-2.6932344,-5.90785,raises
21.05048,-20.725357,bind
-14.24189,-38.983868,fulfil
33.136837,-51.060047,acts
29.157303,38.73103,plate
0.58415186,-0.92134833,earthly
-30.122597,-31.543505,mothers
-57.701767,30.772118,ferrars
-12.926944,-31.423157,doctrine
-35.331066,17.814295,attracted
-14.262296,24.546822,parliament
3.7051458,2.1085908,tame
10.1587925,33.141937,severely
19.92367,7.0336165,impenetrable
-14.297184,-10.728107,dissatisfied
-8.558727,31.582186,keeps
-33.00259,11.846093,uncommonly
-53.425976,-1.4231992,mrs_ferrars
-46.91958,30.897997,devonshire
-48.030743,31.686584,barton
-55.460342,28.001287,sir_john
-55.45208,27.808847,lady_middleton
7.5024734,-45.477737,fulfilled
13.41625,11.981154,drift
-0.18472447,-32.96199,shed
28.800014,-9.081831,wandered
-3.4103105,-6.367458,decay
36.074665,-42.105007,valley
42.474266,3.5983574,fertile
39.339603,10.379148,wooded
26.258045,34.649208,pasture
45.715153,17.551506,winding
12.593819,46.21147,shutters
47.79142,21.001303,painted
24.873255,-30.252598,repair
33.027008,-5.936443,dried
-0.6292232,22.164305,downs
10.076459,12.482255,extremity
11.077469,-46.72669,enquire
-14.49774,14.9904375,resembled
-47.168926,29.794956,middletons
39.75981,-30.96267,compass
-7.79128,11.84334,hunted
30.667446,-59.879272,ham
37.687347,-45.090096,inhabitants
-45.554234,15.958196,procured
-26.41326,29.52281,showing
-55.746525,27.3978,mrs_jennings
11.671348,36.951237,laughter
-57.826897,26.03094,colonel_brandon
3.9854162,19.684938,bachelor
28.48867,45.0644,pulled
35.14377,35.1201,tore
5.903855,29.08648,position
-3.429322,15.078809,celebrated
24.29788,3.587108,ecstatic
-19.210678,-6.3520856,ability
-38.130245,-2.1764839,natured
7.8124266,-37.616245,infirmity
-0.56977844,10.661275,miracle
25.980139,45.35436,waistcoat
5.5803924,-32.165462,afflict
12.330916,-16.59502,bedchamber
-46.98427,31.399797,allenham
46.60397,-0.55890775,valleys
-58.046257,26.345942,willoughby
-18.707325,31.044147,tomorrow
-29.960781,2.594131,miss_dashwood
-4.1649675,-0.6018045,theme
18.389124,-0.2320287,adorned
2.3541243,34.410053,dresses
47.73675,29.662895,jacket
16.330477,34.67525,ankle
22.129135,35.249393,rider
35.038124,8.372789,shades
-3.3567226,-41.975616,inherit
35.51737,32.40987,tumbling
-27.511087,6.0417943,brandon
23.842348,-38.926567,smitten
27.26651,22.677204,ankles
-4.3556266,5.959039,cant
23.88122,35.88682,violently
-3.1337223,1.778047,authors
-20.33278,4.184901,convert
28.762905,-9.045242,passages
-8.9738035,15.2838545,pope
2.0869832,11.154944,picturesque
2.5876036,-35.089535,erred
-7.8179655,-35.200245,deceitful
29.411303,9.372944,roads
-30.890072,-19.684805,rash
-5.4822006,-36.64289,riches
-18.533176,-5.5658894,assigned
49.645096,-11.8056965,coats
41.72032,24.029688,mass
-17.246984,-17.15684,stubborn
9.545585,13.585743,aim
-8.413473,33.112854,illustration
-36.09536,2.6632402,cheated
-4.516443,-43.189102,everlasting
-21.7171,2.6197608,criminal
-8.236251,-26.03772,perverseness
31.939304,35.008656,tumbled
-7.250565,9.457016,stated
-19.944548,-27.483862,withhold
41.49773,40.86382,sail
-21.883648,29.561014,provisions
-21.651585,8.746034,won_t
-5.3842945,18.247993,invented
-18.179276,26.060389,guineas
47.959118,7.7541165,lanes
27.91193,43.91461,leant
-23.079742,-21.485079,befallen
-47.265217,31.180635,delaford
-23.03534,7.94627,wager
4.9399004,32.789757,pull
-45.53843,28.961164,combe
16.907679,47.747524,lowered
26.626547,41.060997,handkerchief
-31.000116,-19.611322,dismiss
12.268892,-9.655967,departing
15.843578,-6.5912423,nourishment
-26.449629,-9.620332,forbidding
10.04914,3.6629837,potent
8.906059,35.15763,crying
33.638313,40.808342,gazing
-27.77421,18.944883,sadness
-38.326706,-43.29161,hamlet
-27.16776,4.1149545,...
15.234605,35.188747,stole
32.638737,19.161366,climbing
28.38393,21.589785,thickly
40.296997,-1.5808841,showers
37.835987,30.634106,extending
-13.25788,38.514656,orator
-39.478764,16.675776,eloquence
-13.267879,7.6480393,external
31.071514,12.098559,hunters
-45.52092,28.92971,magna
-18.41242,-14.622466,unanimous
-31.346468,-31.914017,content
25.830301,38.1872,loose
35.310867,12.389956,bulk
-45.409794,0.92548937,maxim
14.129201,18.078997,deliberate
-9.92448,-48.33165,judgments
-1.5212883,17.01435,***
38.087193,17.513298,moss
4.6760654,32.042614,brush
35.718384,10.673028,landscape
34.925167,11.40741,scenery
-10.077388,32.5456,tries
23.068026,28.684149,crooked
35.930405,1.1528428,blasted
31.818565,19.279753,heath
35.97638,-7.134111,tower
27.359383,-38.987347,troop
35.01626,-44.16148,villages
16.519762,2.688524,conspicuous
12.184097,11.285638,casts
-11.8234825,-30.99056,forgiveness
-1.4077759,6.2000384,founded
-23.917942,23.916092,instructions
27.607468,-36.556385,army
-6.468406,2.6282446,trades
10.107307,4.423537,augment
4.4517145,35.32651,busily
-13.184894,-8.402815,forbidden
10.61713,46.609615,knocking
38.666756,19.768002,turf
-45.035603,27.994337,palmers
-53.68032,25.519321,charlotte
-56.286953,29.836853,palmer
18.745077,50.64801,meantime
3.372732,5.677791,monstrous
32.603645,-40.258537,pitched
-27.298197,6.3278728,droll
-27.042065,-32.391872,vile
22.834736,42.396008,whip
-47.764126,31.06291,cleveland
-14.413208,45.478054,sneer
-8.8095045,-7.6305704,election
-13.572755,35.164654,p
51.88828,-17.351742,palm
1.0818173,-19.616854,languages
24.777367,-41.72073,gathered
-11.574095,-0.1288421,philosophy
-48.872784,30.324919,steeles
-57.119255,24.1365,lucy
-40.06208,19.217115,unceasing
-12.721725,-9.268922,credulous
-0.68375075,27.73463,swallow
29.447224,-6.653896,bags
9.417573,-36.018192,searched
28.921432,34.850372,monkey
16.289278,40.892456,scratching
16.050756,35.294594,lap
29.428743,19.627855,stuffed
-0.57677776,25.668823,sugar
-0.62162465,25.633692,plums
22.928331,35.833187,kicked
-3.8455894,27.427113,bruised
-7.130829,32.419624,scratch
-24.144108,42.175617,steele
-41.035137,6.2597227,task
30.587355,26.840336,outside
-25.404795,10.532534,m_sure
-33.224083,3.8494604,vastly
-8.789763,-0.79387766,consists
47.732018,2.338746,countless
8.986149,10.678565,bashful
0.8355056,-1.7795697,divine
-0.32868728,-39.32719,faithfully
-5.8179264,28.120869,puts
14.791822,32.525757,paces
16.45183,38.537987,wiping
-31.971445,-32.6534,sometime
1.4650717,-32.712593,confounded
-14.005867,-10.499322,feigned
-8.7443075,-20.907116,alienated
-14.284413,-27.63125,condemnation
1.8684072,7.207078,fairer
-11.246938,29.70607,filigree
43.61022,14.704429,rolling
21.06882,4.605776,terrible
-12.550338,49.347977,angrily
15.6655445,-11.564941,beset
-41.73175,-16.828403,inform
-37.733166,28.945328,dismissed
2.1558864,-61.12483,25
-0.5094396,16.222383,alleged
-1.4736005,46.872063,ve
-26.234814,11.084282,betty
9.405643,32.497543,abandoned
2.2119875,-60.91796,26
29.521975,-61.792202,salmon
-4.163721,17.179293,cod
38.881096,-15.230015,fowls
11.541795,49.032116,footman
-17.016224,27.229324,penny
-37.994385,28.21573,rap
25.82432,-38.42993,caused
-34.702747,-36.606525,bee
18.60747,-49.508324,porter
10.579239,24.597214,mysterious
34.709446,40.25873,backwards
2.3979394,-61.204445,27
-12.640765,27.298822,tonight
-10.888747,-3.9161453,eluded
29.417456,-40.017128,city
-45.1457,31.849478,berkeley
-43.776554,31.90376,conduit
-12.317107,49.113724,impatiently
6.599103,-25.931547,shield
1.8081083,-61.769707,28
31.722649,25.747547,landing
45.134113,14.019844,lit
8.229457,32.984524,incessantly
0.9570588,-61.953194,29
26.544,27.845499,kneeling
-7.5719323,-21.809448,sooth
16.192574,-8.248435,pitying
37.1673,17.228054,choked
-17.169168,-39.24806,obey
-28.399061,-30.599087,obedient
-3.4484122,-34.909035,deliverance
27.135355,-36.82734,chariot
18.089233,12.062515,aching
20.923487,5.134209,torrent
-21.09007,-35.816414,kill
-6.255364,-21.466305,torture
18.264711,45.834743,wildly
-11.827359,31.140392,"',"
-15.024029,-16.398893,justification
-7.1425915,-29.058153,condemned
1.1035298,-40.85496,covenant
2.3798754,-5.7027307,barbarous
-1.7208428,7.704785,innocence
41.187767,-31.28449,posts
39.344856,14.701278,shuddering
1.2349494,-61.482826,30
37.214043,-36.471184,olives
44.979515,-5.7843285,dove
25.745525,12.285209,canal
24.839737,21.312706,drives
27.596334,39.775715,pillow
28.175121,-58.818073,repaired
-19.82748,-10.502552,tasted
19.823929,-10.1422825,swallowed
1.5705979,-24.269854,healing
1.2533836,-61.654247,31
-13.721068,25.774277,uniform
20.366629,36.69487,outstretched
38.6094,14.421672,rushing
18.753279,7.034094,passionate
10.303946,33.20232,withdrew
24.299992,18.082783,lightly
-23.206175,36.13095,salutation
10.205842,4.1775513,tending
9.256787,-34.108814,search
9.447275,-9.780537,beholding
1.0391774,-8.60153,fates
36.661552,-53.94793,fourteenth
21.57031,28.740587,ranging
19.320585,4.862568,tormented
-14.844549,-36.638054,strengthen
-9.002496,-29.82006,afflictions
-18.002838,-33.627857,punish
0.99516004,-61.81712,32
13.760944,15.338983,brooding
-30.830055,-1.2060901,cheat
-11.859791,37.53499,painter
11.241255,-0.29873365,awhile
-18.076992,26.14765,shillings
-5.3214297,33.85491,laughs
-13.819388,34.865444,nancy
13.445173,5.1225867,hostile
8.3241205,-37.48051,plagued
1.7719767,-61.590786,33
40.22625,2.1621654,gray
43.879852,33.977173,ivory
38.898758,-15.292934,beasts
13.137717,-12.462619,seal
-53.73297,31.531534,morton
27.112171,-5.4809694,stocks
-7.799967,44.137264,banker
31.714996,-15.313559,thorns
38.409218,17.330008,patches
50.40341,-19.459703,rings
8.125352,-36.785225,whereas
-15.977435,14.657858,conscientious
47.839985,-43.836113,six_hundred
-21.819708,-7.5731077,easiest
1.0791254,-61.923832,34
-46.730694,31.577288,harley
4.0704803,-33.87486,laboured
33.65717,15.372715,heights
10.826003,10.93219,paint
24.723755,35.98515,hiding
6.339193,8.9297,enraged
1.6420093,-62.341766,35
-36.02519,18.238497,meanness
12.5212,-45.33573,witnesses
-11.947175,46.077297,muttered
-5.9492626,-10.61531,performing
2.2873337,-61.776104,36
16.049944,-52.725826,thomas
8.661099,5.804441,infants
-25.171494,-16.557981,befell
-5.7629423,9.078503,per
-26.37665,24.449585,shown
-8.100277,-18.094398,malice
40.98647,-31.645744,entry
20.310183,34.416683,needle
2.6971076,-61.756996,37
-11.567768,52.87831,--'
-12.798954,40.041237,steward
1.811206,-30.149908,fury
18.78334,32.873177,packed
18.135086,22.399784,uproar
5.7461343,24.515886,bigger
-23.249403,-32.058655,comforter
18.003653,18.715736,cries
19.612597,26.301756,spasm
-10.908708,10.920442,represented
17.311605,38.448578,clapped
-23.287746,7.549232,rascal
-14.373675,-23.911839,threats
-20.611115,-33.74079,forbear
-7.6049066,-7.448021,conditions
2.778563,-62.127136,38
3.6400616,-35.73578,disobedient
12.858673,-6.666258,rage
24.864956,26.40788,feather
36.040127,3.9505,sparks
-34.21014,-10.024733,interrupt
15.655731,-51.610638,martha
26.305552,-18.745857,bones
-0.88594997,-42.82182,ordained
41.692,-17.324814,spotted
-8.94302,14.933445,trials
2.8860016,-62.241486,39
-12.889179,44.44385,"..."""
-33.54103,-2.8002558,argue
-23.6241,6.010061,cats
10.914874,-30.03368,hinder
3.7644033,-61.63963,40
-9.835592,25.077063,ho
12.246777,-44.844254,charged
-20.03276,-32.769783,befall
-22.481642,9.686056,sha
3.7546103,-61.61473,41
1.3959713,-11.906719,saint
3.2880313,-41.877537,tithes
-12.991642,-19.945644,prayers
17.332148,22.398865,immovable
11.295453,28.749784,frantic
10.129446,8.671914,starved
3.6766152,-61.12123,42
5.8790264,-27.057209,persecution
42.770954,12.559254,forenoon
44.043888,8.002054,dotted
40.66873,-7.1416373,fir
54.79539,4.325313,mountain
40.38644,22.141348,ash
33.735813,2.6386178,wide
45.935226,16.588474,ridge
45.522564,16.45419,horizon
37.15079,6.3133445,circuit
31.097778,23.866789,lounging
-16.658913,35.605564,gardener
-3.4415205,25.586527,dairy
40.713604,5.439216,nests
-2.0014699,53.091957,fox
23.172716,8.014055,brood
4.2008495,1.8780191,oldest
3.379486,-60.369946,43
-36.28114,28.695103,harris
8.312737,-37.405296,withstood
10.3614235,-23.101282,lamentation
15.904611,-8.932958,slumber
23.167618,24.01466,unusually
14.440368,21.15942,resistance
12.735092,-30.933546,bury
-1.004479,-30.492868,signs
7.7049637,8.888923,expand
22.837412,37.832844,roared
30.333033,1.2127795,blast
3.9346066,34.39691,travellers
48.635204,-21.192234,lamps
41.550163,-31.851213,inner
2.2671423,-60.05273,44
1.277061,-8.784461,dispatch
1.6667597,37.048477,knave
-0.17749782,30.139288,beef
-24.014322,25.335209,insist
6.939832,-3.1458464,passions
6.7900257,-4.014911,wanton
-1.7821476,27.92278,dagger
-31.691626,-33.86875,daggers
12.8187275,5.262592,retreat
8.051413,-24.732624,kiss
17.165369,22.689423,imminent
13.722762,-5.4289927,scorning
3.5769923,-60.146927,45
-1.3425726,-23.328962,refreshed
17.51369,-39.358482,embraced
7.8493004,-6.534896,bliss
6.2179356,-39.824284,reproved
-27.224472,17.759623,temperate
7.019295,-27.810732,unawares
2.7082427,-57.04227,46
17.795052,24.394218,smoothly
25.881618,26.55946,reclining
-22.808113,37.92395,bidding
-6.195809,22.057146,opera
35.699627,-8.884127,edge
39.193035,-8.331858,foundations
-2.2361789,-3.4689522,virtuous
32.237637,29.877453,crept
8.189068,-40.250763,murmurings
-26.977976,-11.299987,wronged
2.8546522,-36.62119,humbled
-8.818285,3.0749547,religion
23.007116,34.774,panting
2.6335773,-58.88467,47
-27.98952,33.95837,unmoved
-17.600662,5.439903,sensitive
3.238533,-12.958544,ruling
15.9503,-2.3398004,innumerable
6.6637278,5.270561,studies
-6.210172,21.949135,sally
37.532963,-40.929337,westward
-12.350912,12.520259,recognised
2.8326964,-58.63018,48
28.821907,-46.5785,conspired
-17.511393,29.553978,manager
-15.853645,43.5469,stammered
-10.4530735,30.43859,spoiling
20.544151,-14.902707,sheath
18.35148,20.200916,echoed
13.048667,0.5103103,unspeakable
2.4422295,-58.776367,49
-13.331161,-3.416111,unconquerable
6.000886,-0.93781674,labor
13.447217,-29.526052,afterward
-7.740168,-21.696997,scorn
39.75361,-26.117117,burnt
-10.687496,11.707486,appropriate
25.188637,-20.429781,flourish
25.851002,-40.3828,residue
2.246822,-58.626053,50
-15.067942,38.994865,nobleman
22.296638,22.76635,shuffling
18.512518,-0.35808924,crowned
-4.676651,21.616379,lingered
14.361257,-1.0694518,haughty
-41.158485,1.9478759,policy
23.73881,-42.254593,fled
-4.8311706,-8.055449,breed
-10.263218,35.536427,bible
2.714173,-44.901314,testament
9.891338,-58.263855,moses
53.57967,11.017383,darkness
37.395657,2.275455,firmament
25.2894,-42.642174,gathered_together
